id,key,value,type
103873891,b'highway',b'traffic_signals',b'regular'
,,,
103873891,b'traffic_signals',b'signal',b'regular'
,,,
103874176,b'highway',b'traffic_signals',b'regular'
,,,
103874283,b'highway',b'traffic_signals',b'regular'
,,,
103874303,b'railway',b'level_crossing',b'regular'
,,,
103874993,b'railway',b'buffer_stop',b'regular'
,,,
103875042,b'railway',b'level_crossing',b'regular'
,,,
103875777,b'highway',b'traffic_signals',b'regular'
,,,
103875869,b'highway',b'traffic_signals',b'regular'
,,,
103876224,b'highway',b'turning_circle',b'regular'
,,,
103876480,b'highway',b'turning_circle',b'regular'
,,,
103876732,b'highway',b'traffic_signals',b'regular'
,,,
103876853,b'highway',b'traffic_signals',b'regular'
,,,
103877239,b'highway',b'traffic_signals',b'regular'
,,,
103877281,b'highway',b'turning_circle',b'regular'
,,,
103877583,b'highway',b'traffic_signals',b'regular'
,,,
103877800,b'highway',b'traffic_signals',b'regular'
,,,
103878167,b'power',b'tower',b'regular'
,,,
103878167,b'source',b'Yahoo',b'regular'
,,,
103878277,b'highway',b'traffic_signals',b'regular'
,,,
103878291,b'highway',b'traffic_signals',b'regular'
,,,
103878291,b'traffic_signals',b'signal',b'regular'
,,,
103878349,b'highway',b'traffic_signals',b'regular'
,,,
103878349,b'traffic_signals',b'signal',b'regular'
,,,
103878555,b'highway',b'traffic_signals',b'regular'
,,,
103878609,b'highway',b'traffic_signals',b'regular'
,,,
103878611,b'highway',b'traffic_signals',b'regular'
,,,
103879746,b'highway',b'traffic_signals',b'regular'
,,,
103879816,b'highway',b'traffic_signals',b'regular'
,,,
103879819,b'highway',b'traffic_signals',b'regular'
,,,
103879821,b'highway',b'traffic_signals',b'regular'
,,,
103880145,b'highway',b'traffic_signals',b'regular'
,,,
103881056,b'highway',b'traffic_signals',b'regular'
,,,
103881128,b'highway',b'traffic_signals',b'regular'
,,,
103881168,b'highway',b'traffic_signals',b'regular'
,,,
103881210,b'highway',b'traffic_signals',b'regular'
,,,
103881212,b'highway',b'traffic_signals',b'regular'
,,,
103881546,b'highway',b'motorway_junction',b'regular'
,,,
103881546,b'ref',b'15W',b'regular'
,,,
103881729,b'highway',b'turning_circle',b'regular'
,,,
103881776,b'highway',b'traffic_signals',b'regular'
,,,
103882116,b'highway',b'traffic_signals',b'regular'
,,,
103882116,b'traffic_signals',b'signal',b'regular'
,,,
103882354,b'highway',b'traffic_signals',b'regular'
,,,
103882402,b'railway',b'level_crossing',b'regular'
,,,
103882621,b'highway',b'traffic_signals',b'regular'
,,,
103882697,b'highway',b'traffic_signals',b'regular'
,,,
103882699,b'highway',b'traffic_signals',b'regular'
,,,
103882915,b'highway',b'traffic_signals',b'regular'
,,,
103883289,b'highway',b'turning_circle',b'regular'
,,,
103883702,b'highway',b'traffic_signals',b'regular'
,,,
103884389,b'railway',b'level_crossing',b'regular'
,,,
103884534,b'highway',b'traffic_signals',b'regular'
,,,
103884811,b'highway',b'traffic_signals',b'regular'
,,,
103884811,b'traffic_signals',b'signal',b'regular'
,,,
103884953,b'highway',b'traffic_signals',b'regular'
,,,
103885536,b'name',b'Hoboken Terminal',b'regular'
,,,
103885536,b'operator',b'NJ Transit',b'regular'
,,,
103885536,b'public_transport',b'stop_position',b'regular'
,,,
103885536,b'railway',b'buffer_stop',b'regular'
,,,
103885703,b'railway',b'level_crossing',b'regular'
,,,
103885705,b'railway',b'level_crossing',b'regular'
,,,
103885770,b'name',b'Hoboken Terminal',b'regular'
,,,
103885770,b'operator',b'NJ Transit',b'regular'
,,,
103885770,b'public_transport',b'stop_position',b'regular'
,,,
103885770,b'railway',b'buffer_stop',b'regular'
,,,
103886648,b'railway',b'level_crossing',b'regular'
,,,
158801321,b'ele',b'6',b'regular'
,,,
158801321,b'gnis:Class',b'Populated Place',b'regular'
,,,
158801321,b'gnis:County',b'New York',b'regular'
,,,
158801321,b'gnis:County_num',b'061',b'regular'
,,,
158801321,b'gnis:ST_alpha',b'NY',b'regular'
,,,
158801321,b'gnis:ST_num',b'36',b'regular'
,,,
158801321,b'id',b'2062659',b'gnis'
,,,
158801321,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158801321,b'is_in',"b'New York,New York,N.Y.,NY,USA'",b'regular'
,,,
158801321,b'name',b'Tribeca',b'regular'
,,,
158801321,b'place',b'neighbourhood',b'regular'
,,,
158801321,b'wikidata',b'Q766014',b'regular'
,,,
158801321,b'wikipedia',b'en:Tribeca',b'regular'
,,,
158809217,b'ele',b'26',b'regular'
,,,
158809217,b'gnis:Class',b'Populated Place',b'regular'
,,,
158809217,b'gnis:County',b'Hudson',b'regular'
,,,
158809217,b'gnis:County_num',b'017',b'regular'
,,,
158809217,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158809217,b'gnis:ST_num',b'34',b'regular'
,,,
158809217,b'id',b'882003',b'gnis'
,,,
158809217,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158809217,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158809217,b'name',b'Bergen',b'regular'
,,,
158809217,b'place',b'hamlet',b'regular'
,,,
158826879,b'ele',b'5',b'regular'
,,,
158826879,b'gnis:Class',b'Populated Place',b'regular'
,,,
158826879,b'gnis:County',b'Hudson',b'regular'
,,,
158826879,b'gnis:County_num',b'017',b'regular'
,,,
158826879,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158826879,b'gnis:ST_num',b'34',b'regular'
,,,
158826879,b'id',b'875597',b'gnis'
,,,
158826879,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158826879,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158826879,b'name',b'Communipaw',b'regular'
,,,
158826879,b'place',b'hamlet',b'regular'
,,,
158826879,b'wikidata',b'Q5154254',b'regular'
,,,
158827461,b'population',b'12649;2006',b'census'
,,,
158827461,b'ele',b'50',b'regular'
,,,
158827461,b'gnis:Class',b'Populated Place',b'regular'
,,,
158827461,b'gnis:County',b'Hudson',b'regular'
,,,
158827461,b'gnis:County_num',b'017',b'regular'
,,,
158827461,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158827461,b'gnis:ST_num',b'34',b'regular'
,,,
158827461,b'id',b'882409',b'gnis'
,,,
158827461,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158827461,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158827461,b'name',b'Weehawken',b'regular'
,,,
158827461,b'place',b'town',b'regular'
,,,
158827461,b'population',b'12649',b'regular'
,,,
158827461,b'wikidata',b'Q176410',b'regular'
,,,
158835432,b'ele',b'24',b'regular'
,,,
158835432,b'gnis:Class',b'Populated Place',b'regular'
,,,
158835432,b'gnis:County',b'Hudson',b'regular'
,,,
158835432,b'gnis:County_num',b'017',b'regular'
,,,
158835432,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158835432,b'gnis:ST_num',b'34',b'regular'
,,,
158835432,b'id',b'881677',b'gnis'
,,,
158835432,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158835432,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158835432,b'name',b'West Bergen',b'regular'
,,,
158835432,b'place',b'hamlet',b'regular'
,,,
158835432,b'wikidata',b'Q7986491',b'regular'
,,,
158838259,b'ele',b'19',b'regular'
,,,
158838259,b'gnis:Class',b'Populated Place',b'regular'
,,,
158838259,b'gnis:County',b'Hudson',b'regular'
,,,
158838259,b'gnis:County_num',b'017',b'regular'
,,,
158838259,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158838259,b'gnis:ST_num',b'34',b'regular'
,,,
158838259,b'id',b'876803',b'gnis'
,,,
158838259,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158838259,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158838259,b'name',b'Greenville',b'regular'
,,,
158838259,b'place',b'hamlet',b'regular'
,,,
158838259,b'wikidata',b'Q5604635',b'regular'
,,,
158840157,b'population',b'241789;2006',b'census'
,,,
158840157,b'ele',b'9',b'regular'
,,,
158840157,b'gnis:Class',b'Populated Place',b'regular'
,,,
158840157,b'gnis:County',b'Hudson',b'regular'
,,,
158840157,b'gnis:County_num',b'017',b'regular'
,,,
158840157,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158840157,b'gnis:ST_num',b'34',b'regular'
,,,
158840157,b'id',b'877450',b'gnis'
,,,
158840157,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158840157,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158840157,b'continent',b'North America',b'is_in'
,,,
158840157,b'country',b'USA',b'is_in'
,,,
158840157,b'name',b'Jersey City',b'regular'
,,,
158840157,b'place',b'city',b'regular'
,,,
158840157,b'population',b'241789',b'regular'
,,,
158840157,b'wikidata',b'Q26339',b'regular'
,,,
158846013,b'population',b'39853;2006',b'census'
,,,
158846013,b'ele',b'2',b'regular'
,,,
158846013,b'gnis:Class',b'Populated Place',b'regular'
,,,
158846013,b'gnis:County',b'Hudson',b'regular'
,,,
158846013,b'gnis:County_num',b'017',b'regular'
,,,
158846013,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158846013,b'gnis:ST_num',b'34',b'regular'
,,,
158846013,b'id',b'877147',b'gnis'
,,,
158846013,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158846013,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158846013,b'name',b'Hoboken',b'regular'
,,,
158846013,b'place',b'town',b'regular'
,,,
158846013,b'population',b'39853',b'regular'
,,,
158846013,b'wikidata',b'Q138578',b'regular'
,,,
158874315,b'ele',b'0',b'regular'
,,,
158874315,b'id',b'2062658',b'gnis'
,,,
158874315,b'name',b'Battery Park City',b'regular'
,,,
158874315,b'place',b'neighbourhood',b'regular'
,,,
158874315,b'website',b'http://gatewayny.com/',b'regular'
,,,
158874315,b'wikidata',b'Q810961',b'regular'
,,,
158874315,b'wikipedia',b'en:Battery Park City',b'regular'
,,,
158892295,b'ele',b'17',b'regular'
,,,
158892295,b'gnis:Class',b'Populated Place',b'regular'
,,,
158892295,b'gnis:County',b'Hudson',b'regular'
,,,
158892295,b'gnis:County_num',b'017',b'regular'
,,,
158892295,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158892295,b'gnis:ST_num',b'34',b'regular'
,,,
158892295,b'id',b'882889',b'gnis'
,,,
158892295,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158892295,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158892295,b'name',b'Croxton',b'regular'
,,,
158892295,b'place',b'hamlet',b'regular'
,,,
158892295,b'wikidata',b'Q5189628',b'regular'
,,,
158917956,b'ele',b'7',b'regular'
,,,
158917956,b'gnis:Class',b'Populated Place',b'regular'
,,,
158917956,b'gnis:County',b'Hudson',b'regular'
,,,
158917956,b'gnis:County_num',b'017',b'regular'
,,,
158917956,b'gnis:ST_alpha',b'NJ',b'regular'
,,,
158917956,b'gnis:ST_num',b'34',b'regular'
,,,
158917956,b'id',b'878120',b'gnis'
,,,
158917956,b'import_uuid',b'bb7269ee-502a-5391-8056-e3ce0e66489c',b'regular'
,,,
158917956,b'is_in',"b'Hudson,New Jersey,N.J.,NJ,USA'",b'regular'
,,,
158917956,b'name',b'Marion',b'regular'
,,,
158917956,b'place',b'hamlet',b'regular'
,,,
158917956,b'wikidata',b'Q14705729',b'regular'
,,,
166878947,b'amenity',b'ferry_terminal',b'regular'
,,,
166878947,b'name',b'Pier 11/Wall Street Terminal',b'regular'
,,,
199276809,b'amenity',b'ferry_terminal',b'regular'
,,,
199276809,b'name',b'Hoboken 14th Street',b'regular'
,,,
205020852,b'highway',b'motorway_junction',b'regular'
,,,
205020852,b'ref',b'1',b'regular'
,,,
243509303,b'amenity',b'ferry_terminal',b'regular'
,,,
243509303,b'name',b'Port Liberte',b'regular'
,,,
243525036,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243525042,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243525043,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243525047,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526081,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526082,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526091,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526122,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526123,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526126,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526127,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526147,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243526953,b'created_by',b'JOSM',b'regular'
,,,
243527002,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527005,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527213,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527215,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527219,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527221,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527222,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527228,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527229,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527248,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527251,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527253,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527281,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527282,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527283,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527284,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527303,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527311,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527318,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527319,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527329,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527358,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527370,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527372,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527383,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527388,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527391,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527408,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527410,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527577,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527592,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527593,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
243527594,b'created_by',b'Merkaartor 0.12',b'regular'
,,,
246579597,b'highway',b'traffic_signals',b'regular'
,,,
246579608,b'crossing',b'traffic_signals',b'regular'
,,,
246579608,b'highway',b'crossing',b'regular'
,,,
246579751,b'highway',b'traffic_signals',b'regular'
,,,
246579753,b'highway',b'traffic_signals',b'regular'
,,,
246580055,b'highway',b'crossing',b'regular'
,,,
246580071,b'highway',b'crossing',b'regular'
,,,
246580301,b'highway',b'traffic_signals',b'regular'
,,,
246580334,b'highway',b'crossing',b'regular'
,,,
246580345,b'crossing',b'traffic_signals',b'regular'
,,,
246580345,b'highway',b'crossing',b'regular'
,,,
246580346,b'highway',b'traffic_signals',b'regular'
,,,
246580736,b'highway',b'traffic_signals',b'regular'
,,,
246580758,b'highway',b'traffic_signals',b'regular'
,,,
246580797,b'highway',b'traffic_signals',b'regular'
,,,
246580982,b'highway',b'traffic_signals',b'regular'
,,,
246647920,b'highway',b'traffic_signals',b'regular'
,,,
246648063,b'highway',b'traffic_signals',b'regular'
,,,
246648218,b'highway',b'traffic_signals',b'regular'
,,,
246648626,b'crossing',b'traffic_signals',b'regular'
,,,
246648626,b'highway',b'crossing',b'regular'
,,,
246648627,b'highway',b'traffic_signals',b'regular'
,,,
246649342,b'crossing',b'traffic_signals',b'regular'
,,,
246649342,b'highway',b'crossing',b'regular'
,,,
246649343,b'crossing',b'traffic_signals',b'regular'
,,,
246649343,b'highway',b'crossing',b'regular'
,,,
246649344,b'crossing',b'traffic_signals',b'regular'
,,,
246649344,b'highway',b'crossing',b'regular'
,,,
246649345,b'crossing',b'traffic_signals',b'regular'
,,,
246649345,b'highway',b'crossing',b'regular'
,,,
246649346,b'crossing',b'traffic_signals',b'regular'
,,,
246649346,b'highway',b'crossing',b'regular'
,,,
246649427,b'highway',b'traffic_signals',b'regular'
,,,
246649429,b'highway',b'traffic_signals',b'regular'
,,,
246649570,b'highway',b'crossing',b'regular'
,,,
246649574,b'highway',b'crossing',b'regular'
,,,
246649575,b'highway',b'crossing',b'regular'
,,,
246650510,b'highway',b'traffic_signals',b'regular'
,,,
246650510,b'ref',b'5',b'regular'
,,,
246650523,b'highway',b'crossing',b'regular'
,,,
246650524,b'highway',b'crossing',b'regular'
,,,
246650838,b'crossing',b'traffic_signals',b'regular'
,,,
246650838,b'highway',b'traffic_signals',b'regular'
,,,
246650840,b'crossing',b'traffic_signals',b'regular'
,,,
246650840,b'highway',b'traffic_signals',b'regular'
,,,
246651360,b'highway',b'crossing',b'regular'
,,,
246651361,b'highway',b'crossing',b'regular'
,,,
246651647,b'crossing',b'traffic_signals',b'regular'
,,,
246651647,b'highway',b'crossing',b'regular'
,,,
246651648,b'crossing',b'traffic_signals',b'regular'
,,,
246651648,b'highway',b'crossing',b'regular'
,,,
246652083,b'highway',b'crossing',b'regular'
,,,
246652085,b'crossing',b'traffic_signals',b'regular'
,,,
246652085,b'highway',b'traffic_signals',b'regular'
,,,
246652086,b'crossing',b'traffic_signals',b'regular'
,,,
246652086,b'highway',b'crossing',b'regular'
,,,
246652323,b'highway',b'crossing',b'regular'
,,,
246652326,b'crossing',b'traffic_signals',b'regular'
